53.92	0.4288	-0.3728	0.08389	-0.6968	-0.6901	-0.1396	-0.1368	157.5	-0.3248	89.51	
54.02	0.4295	-0.3722	0.08455	-0.6968	-0.692	-0.1348	-0.1324	158.2	-0.2596	89.66	
54.12	0.4299	-0.372	0.08506	-0.6972	-0.6932	-0.1302	-0.1282	158.9	-0.2178	89.7	
54.22	0.4301	-0.3717	0.08524	-0.6979	-0.6942	-0.1255	-0.1234	159.7	-0.2172	89.74	
54.32	0.4301	-0.3718	0.08547	-0.6987	-0.6951	-0.1206	-0.1187	160.5	-0.1998	89.74	
54.42	0.4301	-0.3719	0.08561	-0.6996	-0.6959	-0.1158	-0.114	161.3	-0.1921	89.73	
54.51	0.4301	-0.372	0.08576	-0.7004	-0.6966	-0.1109	-0.1091	162.1	-0.1941	89.73	
54.62	0.4302	-0.3723	0.08611	-0.7006	-0.6976	-0.1066	-0.1055	162.7	-0.121	89.77	
54.72	0.4308	-0.3722	0.08636	-0.7002	-0.6981	-0.1067	-0.1052	162.8	-0.1495	89.85	
54.82	0.4313	-0.3721	0.08651	-0.6997	-0.6985	-0.107	-0.1054	162.7	-0.1433	89.93	
54.92	0.4312	-0.3722	0.08657	-0.6997	-0.6984	-0.107	-0.1055	162.7	-0.1389	89.92	
55.02	0.4312	-0.3723	0.08658	-0.6997	-0.6984	-0.107	-0.1055	162.7	-0.1364	89.91	
55.12	0.4312	-0.3723	0.08657	-0.6997	-0.6984	-0.107	-0.1055	162.7	-0.1371	89.91	
55.22	0.4312	-0.3723	0.08655	-0.6997	-0.6985	-0.1067	-0.1054	162.8	-0.1216	89.92	
55.31	0.4308	-0.3721	0.08624	-0.701	-0.6982	-0.1033	-0.1021	163.3	-0.1306	89.78	
55.41	0.4305	-0.372	0.08612	-0.7015	-0.6991	-0.09882	-0.09735	164.1	-0.1446	89.82	
55.52	0.4304	-0.3721	0.08617	-0.7024	-0.6994	-0.09435	-0.09282	164.8	-0.1541	89.78	
55.61	0.4308	-0.3721	0.08646	-0.7022	-0.6998	-0.09347	-0.09165	165	-0.1718	89.83	
55.72	0.4311	-0.3719	0.08665	-0.7022	-0.6998	-0.09379	-0.09158	164.9	-0.2041	89.83	
55.82	0.4313	-0.3717	0.0867	-0.702	-0.7	-0.09387	-0.09157	164.9	-0.2058	89.86	
55.92	0.4313	-0.3717	0.0867	-0.702	-0.7	-0.09385	-0.09155	164.9	-0.206	89.87	
56.02	0.4312	-0.3717	0.08669	-0.702	-0.7	-0.09386	-0.09151	164.9	-0.2085	89.87	
56.11	0.4313	-0.3717	0.08669	-0.702	-0.7001	-0.09387	-0.0915	164.9	-0.2101	89.87	
56.22	0.4313	-0.3715	0.08652	-0.7021	-0.7001	-0.09319	-0.09058	165.1	-0.2304	89.87	
56.31	0.4306	-0.372	0.08639	-0.7028	-0.7006	-0.08803	-0.08621	165.8	-0.1693	89.84	
56.41	0.4304	-0.3719	0.08626	-0.7036	-0.701	-0.08337	-0.08125	166.6	-0.1945	89.82	
56.52	0.4306	-0.3719	0.08632	-0.7039	-0.7016	-0.07937	-0.0773	167.3	-0.1878	89.83	
56.62	0.4312	-0.3718	0.08646	-0.7036	-0.702	-0.079	-0.07668	167.4	-0.2009	89.9	
56.72	0.4314	-0.3715	0.08651	-0.7033	-0.7023	-0.07917	-0.07662	167.4	-0.2138	89.94	
56.82	0.4315	-0.3717	0.08659	-0.7033	-0.7023	-0.07913	-0.07678	167.3	-0.1975	89.94	
56.92	0.4315	-0.3717	0.08659	-0.7033	-0.7023	-0.07911	-0.07678	167.3	-0.1975	89.94	
57.01	0.4314	-0.3718	0.08659	-0.7034	-0.7022	-0.0791	-0.07677	167.3	-0.1986	89.93	
57.12	0.4314	-0.3719	0.08659	-0.7034	-0.7022	-0.0791	-0.07676	167.3	-0.1989	89.92	
57.22	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07676	167.3	-0.1993	89.92	
57.32	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07676	167.3	-0.1996	89.92	
57.42	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.1999	89.92	
57.51	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2001	89.92	
57.61	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2002	89.92	
57.72	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2002	89.92	
57.81	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2003	89.92	
57.92	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2004	89.92	
58.02	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2003	89.92	
58.12	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2004	89.92	
58.22	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2004	89.92	
58.32	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2004	89.92	
58.42	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07676	167.3	-0.2004	89.92	
58.52	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07676	167.3	-0.2005	89.92	
58.62	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07676	167.3	-0.2005	89.92	
58.72	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2005	89.92	
58.82	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2005	89.92	
58.92	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2005	89.92	
59.02	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2007	89.92	
59.12	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2007	89.92	
59.22	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2007	89.92	
59.32	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2007	89.92	
59.41	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2007	89.92	
59.52	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.07911	-0.07675	167.3	-0.2008	89.92	
59.62	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2007	89.92	
59.72	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2007	89.92	
59.81	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2007	89.92	
59.92	0.4313	-0.3719	0.08658	-0.7034	-0.7022	-0.0791	-0.07675	167.3	-0.2008	89.92	
