111,0.430784,-0.369946,0.0783769,-0.67609,-0.669564,-0.224649,-0.216592
112,0.430826,-0.369956,0.0782829,-0.676431,-0.67002,-0.223019,-0.215101
113,0.430839,-0.369977,0.0780764,-0.676637,-0.670304,-0.2217,-0.213891
114,0.430826,-0.370003,0.07782,-0.676802,-0.670517,-0.220508,-0.21277
115,0.430792,-0.370032,0.0775605,-0.676993,-0.670732,-0.219306,-0.211601
116,0.430742,-0.370062,0.0773244,-0.677241,-0.67099,-0.218022,-0.210317
117,0.430683,-0.37009,0.0771214,-0.677556,-0.671306,-0.216628,-0.208898
118,0.430617,-0.370117,0.0769515,-0.677931,-0.671677,-0.215127,-0.207353
119,0.430547,-0.370142,0.07681,-0.678358,-0.672098,-0.213533,-0.205702
120,0.430475,-0.370167,0.0766908,-0.678825,-0.672558,-0.211863,-0.203967
121,0.430401,-0.37019,0.0765879,-0.679323,-0.67305,-0.210131,-0.202165
122,0.430327,-0.370212,0.0764962,-0.679845,-0.673566,-0.208349,-0.200308
123,0.430252,-0.370233,0.0764114,-0.680386,-0.674102,-0.206522,-0.198404
124,0.430177,-0.370254,0.0763297,-0.680942,-0.674656,-0.204651,-0.196456
125,0.430102,-0.370274,0.0762477,-0.681514,-0.675228,-0.202732,-0.194459
126,0.430026,-0.370293,0.0761622,-0.6821,-0.675819,-0.200755,-0.192405
127,0.42995,-0.37031,0.0760699,-0.682705,-0.676435,-0.198703,-0.190278
128,0.429875,-0.370324,0.0759674,-0.68333,-0.677082,-0.196553,-0.188056
129,0.4298,-0.370335,0.075851,-0.683982,-0.677769,-0.194274,-0.185709
130,0.429727,-0.370339,0.0757179,-0.684663,-0.678508,-0.19183,-0.183205
131,0.429658,-0.370335,0.075567,-0.685377,-0.679308,-0.189183,-0.180511
132,0.429596,-0.370318,0.0754014,-0.68612,-0.680178,-0.186314,-0.17761
133,0.429545,-0.370285,0.0752312,-0.68688,-0.681112,-0.183238,-0.174523
134,0.429511,-0.370232,0.0750758,-0.68763,-0.682087,-0.180036,-0.171333
135,0.429498,-0.37016,0.0749628,-0.688328,-0.683058,-0.176864,-0.168196
136,0.429505,-0.370073,0.0749209,-0.688931,-0.683959,-0.173928,-0.165312
137,0.429531,-0.369978,0.0749693,-0.689405,-0.684733,-0.171423,-0.162865
138,0.429568,-0.369884,0.0751106,-0.689742,-0.685345,-0.169456,-0.160954
139,0.429612,-0.369798,0.0753315,-0.689958,-0.685794,-0.168028,-0.159568
140,0.429654,-0.369724,0.0756108,-0.690081,-0.686105,-0.167055,-0.158621
141,0.429694,-0.369661,0.0759275,-0.690144,-0.686313,-0.16642,-0.157998
142,0.429728,-0.369609,0.076265,-0.69017,-0.68645,-0.166016,-0.157591
143,0.429758,-0.369565,0.0766126,-0.690177,-0.686543,-0.165756,-0.157318
144,0.429784,-0.369527,0.0769641,-0.690176,-0.686608,-0.165583,-0.157125
145,0.429807,-0.369494,0.0773161,-0.690171,-0.686658,-0.165459,-0.156976
146,0.429827,-0.369464,0.0776674,-0.690167,-0.686699,-0.165362,-0.156851
147,0.429846,-0.369436,0.0780177,-0.690164,-0.686736,-0.165279,-0.156737
148,0.429863,-0.36941,0.0783671,-0.690163,-0.68677,-0.165203,-0.15663
149,0.429878,-0.369386,0.078716,-0.690164,-0.686804,-0.165128,-0.156525
150,0.429892,-0.369365,0.0790651,-0.690168,-0.686837,-0.165054,-0.156421
151,0.429905,-0.369345,0.0794148,-0.690175,-0.686869,-0.164976,-0.156317
152,0.429916,-0.369329,0.0797661,-0.690186,-0.686903,-0.16489,-0.15621
153,0.429925,-0.369318,0.0801196,-0.690204,-0.686937,-0.164792,-0.156098
154,0.429931,-0.369315,0.0804762,-0.690232,-0.686974,-0.164669,-0.155974
155,0.429934,-0.369321,0.080837,-0.690275,-0.687017,-0.164504,-0.155825
156,0.42993,-0.369343,0.0812029,-0.69034,-0.687068,-0.164269,-0.155631
157,0.429919,-0.369386,0.0815743,-0.69044,-0.687135,-0.163918,-0.15536
158,0.4299,-0.369459,0.0819513,-0.69059,-0.687228,-0.163386,-0.154961
159,0.429868,-0.369572,0.0823318,-0.69081,-0.687362,-0.162581,-0.154361
160,0.429825,-0.369733,0.0827117,-0.691124,-0.687556,-0.161388,-0.153464
161,0.42977,-0.369949,0.0830829,-0.691552,-0.68783,-0.159685,-0.152166
162,0.429707,-0.370219,0.0834343,-0.692105,-0.688204,-0.15738,-0.150374
163,0.429643,-0.37053,0.0837532,-0.692773,-0.688683,-0.154457,-0.148053
164,0.429587,-0.370858,0.0840291,-0.693522,-0.689257,-0.151008,-0.145258
165,0.429549,-0.371174,0.084258,-0.694302,-0.689897,-0.147228,-0.142126
166,0.429533,-0.371451,0.0844435,-0.695058,-0.690567,-0.143348,-0.13884
167,0.429541,-0.371676,0.0845948,-0.695754,-0.691232,-0.139568,-0.13557
168,0.42957,-0.371844,0.0847229,-0.69637,-0.691871,-0.136011,-0.132428
169,0.429617,-0.371963,0.0848377,-0.696907,-0.692473,-0.132724,-0.129467
170,0.429675,-0.37204,0.0849464,-0.697373,-0.693037,-0.129698,-0.126692
171,0.429742,-0.372087,0.0850532,-0.697783,-0.693568,-0.126893,-0.124082
172,0.429815,-0.372111,0.0851607,-0.69815,-0.694071,-0.124265,-0.121607
173,0.429891,-0.37212,0.0852698,-0.698487,-0.694554,-0.121769,-0.119234
174,0.42997,-0.372118,0.0853808,-0.698802,-0.695021,-0.119369,-0.116937
175,0.43005,-0.372109,0.0854936,-0.699102,-0.695478,-0.117036,-0.114693
176,0.430131,-0.372096,0.0856081,-0.699392,-0.695927,-0.114748,-0.112483
177,0.430213,-0.372079,0.0857239,-0.699675,-0.696372,-0.112487,-0.110295
178,0.430294,-0.37206,0.0858407,-0.699955,-0.696814,-0.110241,-0.108118
179,0.430377,-0.37204,0.0859582,-0.700232,-0.697254,-0.108,-0.105942
180,0.430459,-0.37202,0.0860763,-0.700508,-0.697695,-0.105756,-0.103762
181,0.430542,-0.371998,0.0861947,-0.700784,-0.698137,-0.103502,-0.10157
182,0.430624,-0.371977,0.0863129,-0.701061,-0.69858,-0.101234,-0.0993607
183,0.430707,-0.371956,0.0864305,-0.701339,-0.699024,-0.0989453,-0.0971305
184,0.430789,-0.371935,0.0865468,-0.701618,-0.699469,-0.0966356,-0.0948766
185,0.43087,-0.371916,0.0866607,-0.701896,-0.699913,-0.094306,-0.0925997
186,0.430949,-0.371897,0.0867704,-0.702172,-0.700353,-0.0919644,-0.0903061
187,0.431024,-0.371881,0.0868736,-0.702444,-0.700784,-0.0896285,-0.0880118
188,0.431093,-0.371868,0.0869671,-0.702704,-0.701197,-0.0873308,-0.0857468
189,0.431154,-0.371858,0.0870469,-0.702947,-0.701581,-0.0851223,-0.0835594
190,0.431203,-0.371854,0.0871086,-0.703162,-0.701919,-0.0830739,-0.0815178
191,0.431238,-0.371855,0.0871483,-0.703339,-0.702196,-0.0812701,-0.0797044
192,0.431255,-0.371863,0.087164,-0.703468,-0.702399,-0.0797928,-0.0782009
193,0.431257,-0.371875,0.0871567,-0.703546,-0.702522,-0.078698,-0.0770656
194,0.431243,-0.371892,0.0871308,-0.703575,-0.702568,-0.0779953,-0.0763126
195,0.431219,-0.37191,0.087093,-0.703563,-0.702553,-0.0776427,-0.0759056
196,0.43119,-0.371927,0.0870506,-0.703523,-0.702496,-0.0775603,-0.0757701
197,0.43116,-0.371944,0.0870098,-0.703467,-0.702418,-0.0776555,-0.0758177
198,0.431132,-0.371957,0.0869744,-0.703407,-0.702334,-0.077845,-0.0759669
199,0.431107,-0.371969,0.0869464,-0.703349,-0.702256,-0.0780669,-0.0761566
200,0.431086,-0.371977,0.086926,-0.703297,-0.702189,-0.0782825,-0.0763472
201,0.43107,-0.371984,0.0869125,-0.703252,-0.702135,-0.0784715,-0.0765176
202,0.431057,-0.371989,0.0869048,-0.703215,-0.702092,-0.0786266,-0.076659
203,0.431047,-0.371992,0.0869018,-0.703184,-0.702061,-0.0787479,-0.0767704
